Type,Symbol,Price,Quantity
ASK,SBUX,7587,81
BID,SBUX,7586,89
ASK,SBUX,7587,43
BID,SBUX,7579,82
ASK,SBUX,7582,27
BID,SBUX,7578,2
ASK,SBUX,7578,58
BID,SBUX,7577,30
ASK,SBUX,7579,88
BID,SBUX,7577,83
ASK,SBUX,7576,58
BID,SBUX,7571,51
ASK,SBUX,7571,39
BID,SBUX,7569,89
ASK,SBUX,7569,56
BID,SBUX,7568,75
ASK,SBUX,7567,68
BID,SBUX,7566,2
ASK,SBUX,7566,68
BID,SBUX,7564,63
ASK,SBUX,7566,72
BID,SBUX,7563,13
ASK,SBUX,7564,66
BID,SBUX,756,8
ASK,SBUX,7561,61
BID,SBUX,756,5
ASK,SBUX,7562,76
BID,SBUX,756,14
ASK,SBUX,756,66
BID,SBUX,7553,46
ASK,SBUX,7551,92
BID,SBUX,755,28
ASK,SBUX,755,95
BID,SBUX,7549,7
ASK,SBUX,7549,83
BID,SBUX,7543,1
ASK,SBUX,7543,99
BID,SBUX,7542,33
ASK,SBUX,7544,86
BID,SBUX,7542,8
ASK,SBUX,7541,46
BID,SBUX,7539,18
ASK,SBUX,7539,23
BID,SBUX,7538,69
ASK,SBUX,7538,39
BID,SBUX,7537,54
ASK,SBUX,754,41
BID,SBUX,7536,102
ASK,SBUX,7537,29
BID,SBUX,7534,61
ASK,SBUX,7534,81
BID,SBUX,7532,81
ASK,SBUX,7533,91
BID,SBUX,7531,86
ASK,SBUX,7529,68
BID,SBUX,7528,74
ASK,SBUX,7528,58
BID,SBUX,7519,42
ASK,SBUX,752,83
BID,SBUX,7519,16
ASK,SBUX,752,54
BID,SBUX,7516,67
ASK,SBUX,7516,17
BID,SBUX,7515,4
ASK,SBUX,7514,85
BID,SBUX,7513,24
ASK,SBUX,7511,33
BID,SBUX,751,32
ASK,SBUX,7511,24
BID,SBUX,7509,81
ASK,SBUX,7508,68
BID,SBUX,7496,38
ASK,SBUX,7496,87
BID,SBUX,7494,18
ASK,SBUX,7493,41
BID,SBUX,7492,12
ASK,SBUX,7491,55
BID,SBUX,7486,62
ASK,SBUX,7483,21
BID,SBUX,7477,70
ASK,SBUX,7475,55
BID,SBUX,747,14
ASK,SBUX,7482,37
BID,SBUX,7466,50
ASK,SBUX,7464,90
BID,SBUX,7463,43
ASK,SBUX,7469,18
BID,SBUX,7458,26
ASK,SBUX,7459,23
BID,SBUX,7454,57
ASK,SBUX,7452,101
BID,SBUX,7445,54
ASK,SBUX,7446,32
BID,SBUX,7442,25
ASK,SBUX,744,88
BID,SBUX,7438,57
ASK,SBUX,7439,54
BID,SBUX,7435,11
ASK,SBUX,7435,5
BID,SBUX,7434,50
ASK,SBUX,743,72
BID,SBUX,7426,33
ASK,SBUX,7427,41
BID,SBUX,7424,24
ASK,SBUX,7424,9
BID,SBUX,742,4
ASK,SBUX,7419,11
BID,SBUX,7418,27
ASK,SBUX,7418,24
BID,SBUX,7416,99
ASK,SBUX,7417,99
BID,SBUX,7414,56
ASK,SBUX,7416,63
BID,SBUX,7411,80
ASK,SBUX,7413,86
BID,SBUX,741,9
ASK,SBUX,7409,102
BID,SBUX,7407,78
ASK,SBUX,7405,43
BID,SBUX,7402,60
ASK,SBUX,7394,20
BID,SBUX,7388,14
ASK,SBUX,739,93
BID,SBUX,7388,19
ASK,SBUX,739,12
BID,SBUX,7388,87
ASK,SBUX,7387,33
BID,SBUX,7384,69
ASK,SBUX,738,73
BID,SBUX,7379,44
ASK,SBUX,7382,62
BID,SBUX,7377,36
ASK,SBUX,7382,45
BID,SBUX,7377,100
ASK,SBUX,7376,88
BID,SBUX,7367,14
ASK,SBUX,7372,19
BID,SBUX,7366,22
ASK,SBUX,7367,55
BID,SBUX,7365,68
ASK,SBUX,7363,21
BID,SBUX,7362,47
ASK,SBUX,7359,100
BID,SBUX,7358,94
ASK,SBUX,7359,80
BID,SBUX,7354,60
ASK,SBUX,7353,10
BID,SBUX,7351,5
ASK,SBUX,7352,54
BID,SBUX,7351,31
ASK,SBUX,735,74
BID,SBUX,7349,65
ASK,SBUX,7351,63
BID,SBUX,7343,71
ASK,SBUX,7343,10
BID,SBUX,7342,63
ASK,SBUX,7341,65
BID,SBUX,7335,57
ASK,SBUX,7331,27
BID,SBUX,733,74
ASK,SBUX,7331,27
BID,SBUX,7329,55
ASK,SBUX,733,28
BID,SBUX,7312,64
ASK,SBUX,7313,58
BID,SBUX,7298,74
ASK,SBUX,7299,37
