Type,Symbol,Price,Quantity
BID,MMM,8194,23
ASK,MMM,8192,61
BID,MMM,816,2
ASK,MMM,8151,2
BID,MMM,8137,31
ASK,MMM,8135,37
BID,MMM,813,58
ASK,MMM,813,26
BID,MMM,812,19
ASK,MMM,8119,11
BID,MMM,8116,49
ASK,MMM,8117,60
BID,MMM,8115,92
ASK,MMM,8115,52
BID,MMM,8113,100
ASK,MMM,811,4
BID,MMM,8108,94
ASK,MMM,8105,71
BID,MMM,8104,71
ASK,MMM,8105,99
BID,MMM,8097,64
ASK,MMM,8096,94
BID,MMM,806,38
ASK,MMM,8061,88
BID,MMM,8058,97
ASK,MMM,8052,1
BID,MMM,8038,63
ASK,MMM,8035,95
BID,MMM,8033,57
ASK,MMM,8032,68
BID,MMM,8028,28
ASK,MMM,8027,15
BID,MMM,8025,21
ASK,MMM,8026,25
BID,MMM,8021,6
ASK,MMM,8025,84
BID,MMM,8021,101
ASK,MMM,8021,63
BID,MMM,8008,62
ASK,MMM,8004,80
BID,MMM,800,102
ASK,MMM,8001,94
BID,MMM,7971,12
ASK,MMM,7972,47
BID,MMM,7971,69
ASK,MMM,7972,95
BID,MMM,7969,18
ASK,MMM,7972,24
BID,MMM,7942,94
ASK,MMM,7942,69
BID,MMM,7941,33
ASK,MMM,794,26
BID,MMM,793,76
ASK,MMM,7929,90
BID,MMM,7927,76
ASK,MMM,7927,20
BID,MMM,7915,17
ASK,MMM,7915,8
BID,MMM,7885,5
ASK,MMM,7885,93
BID,MMM,7884,9
ASK,MMM,7886,83
BID,MMM,7862,59
ASK,MMM,7863,20
BID,MMM,7859,59
ASK,MMM,7857,69
BID,MMM,7854,10
ASK,MMM,7853,34
BID,MMM,7852,25
ASK,MMM,7849,50
BID,MMM,7846,76
ASK,MMM,7847,42
BID,MMM,7846,57
ASK,MMM,7847,41
BID,MMM,7837,61
ASK,MMM,7837,38
BID,MMM,783,97
ASK,MMM,7829,36
BID,MMM,7825,74
ASK,MMM,7823,46
BID,MMM,7817,1
ASK,MMM,7817,42
BID,MMM,7803,66
ASK,MMM,7804,69
BID,MMM,7802,40
ASK,MMM,7799,27
BID,MMM,7797,59
ASK,MMM,7797,49
