Type,Symbol,Price,Quantity
BID,MSFT,20258,78
ASK,MSFT,20264,16
BID,MSFT,20258,50
ASK,MSFT,2026,39
BID,MSFT,20254,67
ASK,MSFT,20259,5
BID,MSFT,20252,85
ASK,MSFT,20271,5
BID,MSFT,20234,22
ASK,MSFT,20233,5
BID,MSFT,20194,75
ASK,MSFT,20194,38
BID,MSFT,20177,27
ASK,MSFT,20188,57
BID,MSFT,20133,24
ASK,MSFT,20132,96
BID,MSFT,2006,86
ASK,MSFT,20072,87
BID,MSFT,20057,23
ASK,MSFT,20058,68
BID,MSFT,20036,52
ASK,MSFT,20037,75
BID,MSFT,20029,68
ASK,MSFT,20031,43
BID,MSFT,19845,74
ASK,MSFT,19846,2
BID,MSFT,19787,78
ASK,MSFT,19784,26
BID,MSFT,19687,10
ASK,MSFT,19684,48
BID,MSFT,1964,47
ASK,MSFT,19636,11
BID,MSFT,19622,93
ASK,MSFT,19633,61
BID,MSFT,19508,53
ASK,MSFT,19504,87
BID,MSFT,1942,16
ASK,MSFT,1942,85
BID,MSFT,1937,19
ASK,MSFT,19383,41
BID,MSFT,18981,74
ASK,MSFT,18982,44
BID,MSFT,18911,40
ASK,MSFT,18925,63
BID,MSFT,18872,38
ASK,MSFT,18875,84
BID,MSFT,18837,27
ASK,MSFT,18842,76
BID,MSFT,18775,79
ASK,MSFT,18772,88
BID,MSFT,1873,60
ASK,MSFT,18729,97
BID,MSFT,18727,95
ASK,MSFT,18724,28
BID,MSFT,18722,6
ASK,MSFT,18726,33
BID,MSFT,18666,3
ASK,MSFT,18672,87
BID,MSFT,18625,66
ASK,MSFT,18627,46
BID,MSFT,18567,37
ASK,MSFT,18572,70
BID,MSFT,18538,63
ASK,MSFT,18535,82
BID,MSFT,18533,54
ASK,MSFT,18535,49
BID,MSFT,18529,52
ASK,MSFT,18536,58
BID,MSFT,18496,102
ASK,MSFT,1850,61
BID,MSFT,1849,99
ASK,MSFT,1849,61
BID,MSFT,18477,16
ASK,MSFT,18472,61
BID,MSFT,18471,34
ASK,MSFT,18474,89
BID,MSFT,18449,97
ASK,MSFT,18444,51
BID,MSFT,18435,78
ASK,MSFT,18434,85
BID,MSFT,18392,61
ASK,MSFT,18394,98
BID,MSFT,18383,39
ASK,MSFT,18376,6
BID,MSFT,18372,89
ASK,MSFT,18364,77
BID,MSFT,1836,51
ASK,MSFT,18367,82
BID,MSFT,18356,26
ASK,MSFT,18358,14
BID,MSFT,18351,98
ASK,MSFT,18358,38
BID,MSFT,18351,65
ASK,MSFT,18357,91
BID,MSFT,1835,42
ASK,MSFT,18343,8
BID,MSFT,18339,51
ASK,MSFT,18339,77
BID,MSFT,18324,2
ASK,MSFT,18328,56
BID,MSFT,18299,77
ASK,MSFT,18296,29
BID,MSFT,18288,63
ASK,MSFT,18286,51
BID,MSFT,18251,22
ASK,MSFT,18254,48
BID,MSFT,18232,75
ASK,MSFT,18233,41
BID,MSFT,1818,47
ASK,MSFT,18181,51
BID,MSFT,18161,80
ASK,MSFT,18164,102
BID,MSFT,18139,95
ASK,MSFT,18132,46
BID,MSFT,18077,33
ASK,MSFT,18077,21
BID,MSFT,18054,55
ASK,MSFT,18061,89
BID,MSFT,18018,46
ASK,MSFT,18014,46
BID,MSFT,17995,92
ASK,MSFT,17994,29
BID,MSFT,17978,29
ASK,MSFT,17978,67
BID,MSFT,17925,18
ASK,MSFT,17922,61
BID,MSFT,17884,25
ASK,MSFT,17885,17
BID,MSFT,1786,71
ASK,MSFT,17856,18
BID,MSFT,17855,65
ASK,MSFT,17869,32
BID,MSFT,17712,80
ASK,MSFT,17729,42
BID,MSFT,1771,15
ASK,MSFT,17708,15
BID,MSFT,1750,28
ASK,MSFT,17504,53
BID,MSFT,17457,19
ASK,MSFT,17454,79
BID,MSFT,17453,51
ASK,MSFT,17478,100
BID,MSFT,17449,30
ASK,MSFT,17439,19
BID,MSFT,17409,58
ASK,MSFT,17405,69
BID,MSFT,1737,84
ASK,MSFT,17371,35
BID,MSFT,17352,58
ASK,MSFT,17352,29
BID,MSFT,17281,84
ASK,MSFT,17285,67
BID,MSFT,17274,39
ASK,MSFT,17275,66
BID,MSFT,17189,7
ASK,MSFT,17195,101
BID,MSFT,17139,48
ASK,MSFT,17142,32
BID,MSFT,17092,33
ASK,MSFT,17089,64
BID,MSFT,17053,51
ASK,MSFT,17055,99
BID,MSFT,17018,24
ASK,MSFT,1702,11
BID,MSFT,17016,21
ASK,MSFT,17017,21
BID,MSFT,1698,58
ASK,MSFT,1698,52
BID,MSFT,1682,92
ASK,MSFT,16819,101
BID,MSFT,16807,36
ASK,MSFT,16806,83
BID,MSFT,16767,16
ASK,MSFT,16768,55
BID,MSFT,16701,82
ASK,MSFT,16706,88
